0,1
"{'to_table': 'dimSource', 'Title': ""It'S All Gone Pete Tong"", 'US_Gross': '120620', 'Worldwide_Gross': '1470620', 'US_DVD_Sales': '', 'Production_Budget': '2000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '7.3', 'IMDB_Votes': '7631', 'Director': '', 'Distributor': 'Matson', 'Release_Date': '38457', 'Major_Genre': 'Drama', 'Creative_Type': 'Dramatization', 'Source': 'Based On Real Life Events'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Ali', 'US_Gross': '58183966', 'Worldwide_Gross': '84383966', 'US_DVD_Sales': '', 'Production_Budget': '109000000', 'Rotten_Tomatoes_Rating': '67', 'IMDB_Rating': '6.6', 'IMDB_Votes': '31785', 'Director': 'Michael Mann', 'Distributor': 'Sony Pictures', 'Release_Date': '37250', 'Major_Genre': 'Drama', 'Creative_Type': 'Dramatization', 'Source': 'Based On Real Life Events'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Alien: Resurrection', 'US_Gross': '47795018', 'Worldwide_Gross': '160700000', 'US_DVD_Sales': '', 'Production_Budget': '60000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '6.2', 'IMDB_Votes': '66141', 'Director': 'Jean-Pierre Jeunet', 'Distributor': '20Th Century Fox', 'Release_Date': '35760', 'Major_Genre': 'Action', 'Creative_Type': 'Science Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Alien', 'US_Gross': '80930630', 'Worldwide_Gross': '203630630', 'US_DVD_Sales': '', 'Production_Budget': '9000000', 'Rotten_Tomatoes_Rating': '97', 'IMDB_Rating': '8.5', 'IMDB_Votes': '180387', 'Director': 'Ridley Scott', 'Distributor': '20Th Century Fox', 'Release_Date': '29000', 'Major_Genre': 'Horror', 'Creative_Type': 'Science Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'A Lot Like Love', 'US_Gross': '21835784', 'Worldwide_Gross': '47835784', 'US_DVD_Sales': '', 'Production_Budget': '25000000', 'Rotten_Tomatoes_Rating': '41', 'IMDB_Rating': '6.4', 'IMDB_Votes': '17929', 'Director': '', 'Distributor': 'Walt Disney Pictures', 'Release_Date': '38464', 'Major_Genre': 'Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'All The Pretty Horses', 'US_Gross': '15527125', 'Worldwide_Gross': '18120267', 'US_DVD_Sales': '', 'Production_Budget': '45000000', 'Rotten_Tomatoes_Rating': '32', 'IMDB_Rating': '5.7', 'IMDB_Votes': '6511', 'Director': 'Billy Bob Thornton', 'Distributor': 'Miramax', 'Release_Date': '36885', 'Major_Genre': 'Western', 'Creative_Type': 'Historical Fiction', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Almost Famous', 'US_Gross': '32522352', 'Worldwide_Gross': '47371191', 'US_DVD_Sales': '', 'Production_Budget': '60000000', 'Rotten_Tomatoes_Rating': '88', 'IMDB_Rating': '8', 'IMDB_Votes': '94424', 'Director': 'Cameron Crowe', 'Distributor': 'Dreamworks Skg', 'Release_Date': '36784', 'Major_Genre': 'Comedy', 'Creative_Type': 'Dramatization', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Evan Almighty', 'US_Gross': '100289690', 'Worldwide_Gross': '173219280', 'US_DVD_Sales': '38038256', 'Production_Budget': '175000000', 'Rotten_Tomatoes_Rating': '23', 'IMDB_Rating': '5.5', 'IMDB_Votes': '43164', 'Director': 'Tom Shadyac', 'Distributor': 'Universal', 'Release_Date': '39255', 'Major_Genre': 'Comedy', 'Creative_Type': 'Fantasy', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Bruce Almighty', 'US_Gross': '242704995', 'Worldwide_Gross': '485004995', 'US_DVD_Sales': '', 'Production_Budget': '81000000', 'Rotten_Tomatoes_Rating': '48', 'IMDB_Rating': '6.6', 'IMDB_Votes': '92494', 'Director': 'Tom Shadyac', 'Distributor': 'Universal', 'Release_Date': '37764', 'Major_Genre': 'Comedy', 'Creative_Type': 'Fantasy', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'All Or Nothing', 'US_Gross': '184255', 'Worldwide_Gross': '184255', 'US_DVD_Sales': '', 'Production_Budget': '9000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '', 'IMDB_Votes': '', 'Director': 'Mike Leigh', 'Distributor': 'Mgm', 'Release_Date': '37554', 'Major_Genre': 'Drama', 'Creative_Type': '', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Alone In The Dark', 'US_Gross': '5178569', 'Worldwide_Gross': '8178569', 'US_DVD_Sales': '', 'Production_Budget': '20000000', 'Rotten_Tomatoes_Rating': '1', 'IMDB_Rating': '2.3', 'IMDB_Votes': '26028', 'Director': 'Uwe Boll', 'Distributor': 'Lionsgate', 'Release_Date': '38380', 'Major_Genre': 'Horror', 'Creative_Type': 'Fantasy', 'Source': 'Based On Game'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Alpha And Omega 3D', 'US_Gross': '10115431', 'Worldwide_Gross': '10115431', 'US_DVD_Sales': '', 'Production_Budget': '20000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '6.2', 'IMDB_Votes': '83', 'Director': '', 'Distributor': 'Lionsgate', 'Release_Date': '40438', 'Major_Genre': 'Adventure', 'Creative_Type': 'Kids Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Along Came A Spider', 'US_Gross': '74058698', 'Worldwide_Gross': '105159085', 'US_DVD_Sales': '', 'Production_Budget': '28000000', 'Rotten_Tomatoes_Rating': '32', 'IMDB_Rating': '6.1', 'IMDB_Votes': '22994', 'Director': 'Lee Tamahori', 'Distributor': 'Paramount Pictures', 'Release_Date': '36987', 'Major_Genre': 'Thriller/Suspense', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'The Dangerous Lives Of Altar Boys', 'US_Gross': '1779284', 'Worldwide_Gross': '1779284', 'US_DVD_Sales': '', 'Production_Budget': '12000000', 'Rotten_Tomatoes_Rating': '77', 'IMDB_Rating': '6.9', 'IMDB_Votes': '7943', 'Director': '', 'Distributor': 'Thinkfilm', 'Release_Date': '37421', 'Major_Genre': 'Drama', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Alatriste', 'US_Gross': '0', 'Worldwide_Gross': '22860477', 'US_DVD_Sales': '', 'Production_Budget': '28000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '5.9', 'IMDB_Votes': '4944', 'Director': '', 'Distributor': '', 'Release_Date': '39447', 'Major_Genre': 'Adventure', 'Creative_Type': 'Historical Fiction', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Alvin And The Chipmunks', 'US_Gross': '217326974', 'Worldwide_Gross': '360578644', 'US_DVD_Sales': '137516182', 'Production_Budget': '55000000', 'Rotten_Tomatoes_Rating': '27', 'IMDB_Rating': '5.5', 'IMDB_Votes': '19200', 'Director': 'Tim Hill', 'Distributor': '20Th Century Fox', 'Release_Date': '39430', 'Major_Genre': 'Comedy', 'Creative_Type': 'Kids Fiction', 'Source': 'Based On Tv'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Alex & Emma', 'US_Gross': '14208384', 'Worldwide_Gross': '15358583', 'US_DVD_Sales': '', 'Production_Budget': '30000000', 'Rotten_Tomatoes_Rating': '11', 'IMDB_Rating': '5.4', 'IMDB_Votes': '6539', 'Director': 'Rob Reiner', 'Distributor': 'Warner Bros.', 'Release_Date': '37792', 'Major_Genre': 'Drama', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Alexander', 'US_Gross': '34297191', 'Worldwide_Gross': '167297191', 'US_DVD_Sales': '', 'Production_Budget': '155000000', 'Rotten_Tomatoes_Rating': '16', 'IMDB_Rating': '5.4', 'IMDB_Votes': '59498', 'Director': 'Oliver Stone', 'Distributor': 'Warner Bros.', 'Release_Date': '38315', 'Major_Genre': 'Adventure', 'Creative_Type': 'Dramatization', 'Source': 'Based On Real Life Events'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'El Crimen De Padre', 'US_Gross': '5719000', 'Worldwide_Gross': '5719000', 'US_DVD_Sales': '', 'Production_Budget': '1800000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '', 'IMDB_Votes': '', 'Director': '', 'Distributor': 'Goldwyn Entertainment', 'Release_Date': '37575', 'Major_Genre': 'Drama', 'Creative_Type': 'Historical Fiction', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'American Beauty', 'US_Gross': '130058047', 'Worldwide_Gross': '356258047', 'US_DVD_Sales': '', 'Production_Budget': '15000000', 'Rotten_Tomatoes_Rating': '89', 'IMDB_Rating': '8.6', 'IMDB_Votes': '292562', 'Director': 'Sam Mendes', 'Distributor': 'Dreamworks Skg', 'Release_Date': '36418', 'Major_Genre': 'Drama', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'An American Carol', 'US_Gross': '7013191', 'Worldwide_Gross': '7013191', 'US_DVD_Sales': '', 'Production_Budget': '20000000', 'Rotten_Tomatoes_Rating': '12', 'IMDB_Rating': '4.5', 'IMDB_Votes': '6000', 'Director': 'David Zucker', 'Distributor': 'Vivendi Entertainment', 'Release_Date': '39724', 'Major_Genre': 'Comedy', 'Creative_Type': 'Fantasy', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'American Dreamz', 'US_Gross': '7314027', 'Worldwide_Gross': '16510971', 'US_DVD_Sales': '', 'Production_Budget': '17000000', 'Rotten_Tomatoes_Rating': '40', 'IMDB_Rating': '5.7', 'IMDB_Votes': '15097', 'Director': 'Paul Weitz', 'Distributor': 'Universal', 'Release_Date': '38828', 'Major_Genre': 'Black Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Amelia', 'US_Gross': '14246488', 'Worldwide_Gross': '19722782', 'US_DVD_Sales': '5763807', 'Production_Budget': '40000000', 'Rotten_Tomatoes_Rating': '21', 'IMDB_Rating': '5.7', 'IMDB_Votes': '3238', 'Director': 'Mira Nair', 'Distributor': 'Fox Searchlight', 'Release_Date': '40109', 'Major_Genre': 'Drama', 'Creative_Type': 'Dramatization', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': ""Le Fabuleux Destin D'Am?�Lie Poulain"", 'US_Gross': '33201661', 'Worldwide_Gross': '174201661', 'US_DVD_Sales': '', 'Production_Budget': '10350000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '8.5', 'IMDB_Votes': '181085', 'Director': 'Jean-Pierre Jeunet', 'Distributor': 'Miramax', 'Release_Date': '37197', 'Major_Genre': 'Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'American History X', 'US_Gross': '6719864', 'Worldwide_Gross': '6719864', 'US_DVD_Sales': '', 'Production_Budget': '10000000', 'Rotten_Tomatoes_Rating': '83', 'IMDB_Rating': '8.6', 'IMDB_Votes': '224857', 'Director': '', 'Distributor': 'New Line', 'Release_Date': '36098', 'Major_Genre': 'Drama', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'American Gangster', 'US_Gross': '130164645', 'Worldwide_Gross': '265697825', 'US_DVD_Sales': '72653959', 'Production_Budget': '100000000', 'Rotten_Tomatoes_Rating': '79', 'IMDB_Rating': '7.9', 'IMDB_Votes': '114060', 'Director': 'Ridley Scott', 'Distributor': 'Universal', 'Release_Date': '39388', 'Major_Genre': 'Drama', 'Creative_Type': 'Dramatization', 'Source': 'Based On Real Life Events'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'An American Haunting', 'US_Gross': '16298046', 'Worldwide_Gross': '27844063', 'US_DVD_Sales': '9905802', 'Production_Budget': '14000000', 'Rotten_Tomatoes_Rating': '12', 'IMDB_Rating': '4.9', 'IMDB_Votes': '13510', 'Director': '', 'Distributor': 'Freestyle Releasing', 'Release_Date': '38842', 'Major_Genre': 'Horror', 'Creative_Type': 'Historical Fiction', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Amistad', 'US_Gross': '44212592', 'Worldwide_Gross': '44212592', 'US_DVD_Sales': '', 'Production_Budget': '40000000', 'Rotten_Tomatoes_Rating': '77', 'IMDB_Rating': '7.1', 'IMDB_Votes': '28477', 'Director': 'Steven Spielberg', 'Distributor': 'Dreamworks Skg', 'Release_Date': '35776', 'Major_Genre': 'Drama', 'Creative_Type': 'Dramatization', 'Source': 'Based On Real Life Events'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Aim?�E & Jaguar', 'US_Gross': '927107', 'Worldwide_Gross': '927107', 'US_DVD_Sales': '', 'Production_Budget': '6800000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '7.2', 'IMDB_Votes': '2974', 'Director': '', 'Distributor': 'Zeitgeist', 'Release_Date': '36749', 'Major_Genre': 'Drama', 'Creative_Type': 'Dramatization', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Amores Perros', 'US_Gross': '5383834', 'Worldwide_Gross': '20883834', 'US_DVD_Sales': '', 'Production_Budget': '2000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '8.1', 'IMDB_Votes': '61083', 'Director': 'Alejandro Gonzalez Inarritu', 'Distributor': 'Lionsgate', 'Release_Date': '36980', 'Major_Genre': 'Drama', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'American Pie 2', 'US_Gross': '145096820', 'Worldwide_Gross': '286500000', 'US_DVD_Sales': '', 'Production_Budget': '30000000', 'Rotten_Tomatoes_Rating': '52', 'IMDB_Rating': '6.2', 'IMDB_Votes': '66751', 'Director': '', 'Distributor': 'Universal', 'Release_Date': '37113', 'Major_Genre': 'Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
